Generation,Generation Offspring,Homosexual Offspring,Random Event Offspring (Homosexual Parent) [IVF/Surrogacy/Bi-Sexual],Alive Homosexuals,Homosexuals %,Alive Population,Total Population (Alive + Dead)
414,822,2,0,169,0.09073143495254048,51422,186264
415,724,1,0,169,0.09033278812952332,51647,187086
416,838,2,0,169,0.08998455886268036,51780,187810
417,852,2,0,170,0.09011492303125397,51993,188648
418,684,5,0,172,0.09076517150395778,52244,189500
419,720,3,0,174,0.09149034619105707,52297,190184
420,783,0,0,173,0.09062146419142605,52354,190904
421,816,2,0,170,0.08868624372023141,52531,191687
422,888,3,0,169,0.0877908396232786,52715,192503
423,907,0,0,170,0.08790481459840427,52969,193391
424,902,3,0,169,0.08697979392479593,53261,194298
425,813,3,0,170,0.08709016393442623,53522,195200
426,747,1,0,172,0.08774928193538184,53645,196013
427,781,1,0,171,0.08690790811140475,53760,196760
428,901,4,0,170,0.08605808414455733,53898,197541
429,889,0,0,172,0.08667519980649258,54125,198442
430,753,2,0,172,0.08628863548569966,54392,199331
431,738,2,0,173,0.08646368525219407,54551,200084
432,873,1,0,173,0.08614594018583621,54719,200822
433,949,4,0,174,0.08626887131560029,54963,201695
434,910,5,0,178,0.08783877144154281,55309,202644
435,744,1,0,180,0.0884286233628423,55596,203554
436,793,2,0,180,0.08810658939392456,55707,204298
437,762,2,0,182,0.08874109541618111,55813,205091
438,896,3,0,181,0.08792682156684625,55937,205853
439,896,2,0,180,0.0870620897803617,56160,206749
440,735,1,0,179,0.08620482072768428,56384,207645
441,980,1,0,178,0.08542086572607735,56398,208380
442,925,2,0,177,0.08454337027130301,56735,209360
443,900,3,0,176,0.0836959364671755,56999,210285
444,809,1,0,178,0.08428628927243885,57292,211185
445,977,4,0,178,0.08396464050869364,57437,211994
446,846,3,0,180,0.08451854947387202,57736,212971
447,904,2,0,181,0.08465182843272519,57937,213817
448,1000,3,0,180,0.08382971390781525,58237,214721
449,1010,1,0,181,0.08390467316580212,58559,215721
450,1002,3,0,180,0.08305226294346447,58875,216731
451,959,2,0,181,0.08312933730761989,59185,217733
452,962,1,0,179,0.08185027344393028,59399,218692
453,1006,5,0,178,0.0810365392845111,59631,219654
454,870,2,0,179,0.08112027553702529,59907,220660
455,823,3,0,179,0.08080169728704915,60110,221530
456,785,3,0,178,0.08005288887489713,60207,222353
457,928,5,0,180,0.08066756894836379,60206,223138
458,985,4,0,183,0.08167236439263431,60436,224066
459,869,3,0,187,0.08309227686168913,60714,225051
460,1015,0,0,187,0.08277266288951841,60887,225920
461,826,1,0,184,0.08108048560160398,61178,226935
462,1065,3,0,181,0.07946926822414725,61315,227761
463,933,3,0,179,0.07822537648693767,61697,228826
464,874,0,0,179,0.07790772069864511,61921,229759
465,976,4,0,177,0.07674530531190246,62099,230633
466,873,5,0,179,0.07728542500507321,62423,231609
467,978,4,0,182,0.07828563071549625,62581,232482
468,836,1,0,183,0.07838601901824724,62818,233460
469,983,5,0,180,0.07682589544849251,62885,234296
470,894,3,0,182,0.07735497005682615,63135,235279
471,1094,4,0,183,0.07748557201712304,63280,236173
472,836,4,0,186,0.07839269683521097,63608,237267
473,891,1,0,187,0.07853743967946646,63709,238103
474,1067,5,0,187,0.07824464212490691,63878,238994
475,937,2,0,189,0.07872998946101199,64203,240061
476,924,2,0,189,0.0784238873351646,64385,240998
477,840,3,0,190,0.07853771050173197,64560,241922
478,1100,5,0,190,0.0782659559568631,64676,242762
479,1049,2,0,193,0.07914312192961594,65016,243862
480,1006,1,0,192,0.07839582542229627,65317,244911
481,944,2,0,187,0.07604191658161087,65547,245917
482,1050,5,0,185,0.0749409586771503,65766,246861
483,1082,5,0,188,0.075833666114049,66009,247911
484,1071,5,0,193,0.07751221921901419,66320,248993
485,1122,3,0,197,0.0787798323629151,66583,250064
486,1054,3,0,197,0.07842793786277898,66846,251186
487,933,2,0,195,0.07730732635585157,67068,252240
488,1140,1,0,194,0.07662744447472677,67184,253173
489,1095,5,0,195,0.07667716554010216,67507,254313
490,1019,4,0,193,0.07556536991793522,67772,255408
491,936,3,0,196,0.07643500879392576,68023,256427
492,1000,7,0,198,0.07693413583149093,68150,257363
493,1102,5,0,200,0.07741046512077968,68378,258363
494,921,1,0,203,0.07823791262790743,68689,259465
495,1195,2,0,202,0.07757713548347453,68846,260386
496,962,2,0,204,0.07798731559249333,69237,261581
497,1034,4,0,205,0.07808244744670398,69340,262543
498,969,2,0,206,0.07815552950371239,69595,263577
499,1172,3,0,204,0.07711324306547822,69671,264546
500,1085,3,0,206,0.0775257980264792,69985,265718
501,1130,2,0,207,0.07758533449773802,70274,266803
502,1171,2,0,208,0.07763134813554134,70570,267933
503,1208,4,0,208,0.07729353707116951,70942,269104
504,1159,2,0,211,0.07805794785285151,71291,270312
505,1238,5,0,211,0.07772469250859207,71587,271471
506,1130,3,0,214,0.0784719242855938,71978,272709
507,1196,3,0,211,0.07705257468804662,72290,273839
508,1208,3,0,214,0.07780827894631592,72671,275035
509,1227,6,0,213,0.07710602621604891,73012,276243
510,1059,3,0,217,0.07820665297149242,73413,277470
511,1113,1,0,217,0.07790930208344553,73645,278529
512,1059,3,0,216,0.07724161606625614,73964,279642
513,970,4,0,216,0.07695020680368078,74194,280701
514,998,2,0,218,0.07739525900784958,74250,281671
515,1289,4,0,219,0.07747577555373952,74412,282669
516,1247,3,0,222,0.07818057600067616,74817,283958
517,1307,4,0,225,0.07889062253466805,75211,285205
518,1086,0,0,227,0.07922879320935947,75656,286512
519,1316,2,0,223,0.07753878677876758,75811,287598
520,1084,3,0,223,0.07718559848259343,76195,288914
521,1106,6,0,224,0.0772419120131863,76381,289998
522,1165,4,0,229,0.07866604375068703,76526,291104
523,1143,5,0,231,0.07903677776295126,76747,292269
524,1279,7,0,235,0.08009215710332229,76939,293412
525,1337,7,0,237,0.08042322296914395,77225,294691
526,1215,4,0,240,0.08107341197454296,77636,296028
527,1322,7,0,240,0.08074201915604405,77957,297243
528,1192,4,0,245,0.08205918309245892,78342,298565
529,1272,5,0,247,0.08240007739602412,78595,299757
530,1234,5,0,250,0.08304847705702774,78997,301029
531,1383,6,0,253,0.0837019416865445,79318,302263
532,1387,2,0,252,0.08299137811793997,79784,303646
533,1084,1,0,251,0.08228617887244986,80221,305033
534,1080,2,0,250,0.08166812035920906,80407,306117
535,1088,4,0,246,0.08007890702057638,80549,307197
536,1092,1,0,250,0.08109379308107757,80742,308285
537,1292,5,0,249,0.08048432818212085,80882,309377
538,1246,4,0,252,0.08111527059346121,81229,310669
