Generation,Generation Offspring,Homosexual Offspring,Random Event Offspring (Homosexual Parent) [IVF/Surrogacy/Bi-Sexual],Alive Homosexuals,Homosexuals %,Alive Population,Total Population (Alive + Dead)
360,603,66,0,4989,3.6102467617048988,39568,138190
361,573,76,0,4989,3.5945616853875912,39695,138793
362,541,63,0,4996,3.5848054762280612,39773,139366
363,671,81,0,5012,3.582379723673583,39832,139907
364,624,77,0,5035,3.5816415086286613,40003,140578
365,670,78,0,5037,3.5672299259217293,40149,141202
366,594,78,0,5063,3.5687098229389878,40320,141872
367,702,88,0,5083,3.567868824842418,40457,142466
368,675,88,0,5111,3.5699318283415287,40660,143168
369,608,97,0,5147,3.5782067949083376,40863,143843
370,670,79,0,5185,3.589452478695198,40971,144451
371,554,74,0,5215,3.593552966145493,41152,145121
372,678,82,0,5235,3.5936159258623643,41236,145675
373,671,83,0,5266,3.5981496792002896,41400,146353
374,655,76,0,5293,3.6000925019044514,41600,147024
375,657,92,0,5309,3.594959337481971,41747,147679
376,683,100,0,5343,3.6019577176140656,41913,148336
377,728,94,0,5361,3.59752783202142,42055,149019
378,695,86,0,5380,3.592726398525513,42280,149747
379,677,98,0,5397,3.5874290424216646,42473,150442
380,568,66,0,5410,3.5799601638443876,42642,151119
381,652,89,0,5423,3.575125093119384,42787,151687
382,611,86,0,5448,3.5762345820833796,42966,152339
383,574,76,0,5470,3.576332134684537,43091,152950
384,651,85,0,5482,3.5707772074724478,43188,153524
385,696,101,0,5498,3.56607750932382,43315,154175
386,723,92,0,5536,3.5745878828186037,43519,154871
387,639,77,0,5566,3.577258763191383,43792,155594
388,638,77,0,5571,3.565827962082275,43939,156233
389,737,75,0,5586,3.560887608289614,44101,156871
390,753,100,0,5594,3.5493122176539265,44309,157608
391,733,100,0,5635,3.558325597842903,44570,158361
392,734,96,0,5656,3.55513092888481,44783,159094
393,764,95,0,5685,3.5569487198738647,44959,159828
394,692,79,0,5708,3.554348909036565,45141,160592
395,635,83,0,5705,3.537238659755462,45289,161284
396,733,101,0,5708,3.5252193998233685,45359,161919
397,785,91,0,5741,3.5296215232520964,45561,162652
398,787,103,0,5772,3.531636043246021,45821,163437
399,746,106,0,5804,3.5341971940763837,46089,164224
400,691,80,0,5841,3.5406437534097104,46294,164970
401,755,98,0,5856,3.534929766209307,46435,165661
402,715,107,0,5886,3.5369195269685605,46611,166416
403,790,107,0,5915,3.539139956082354,46787,167131
404,739,87,0,5943,3.5391642498555873,46992,167921
405,658,70,0,5959,3.533143602513934,47170,168660
406,681,72,0,5969,3.5253192218192986,47289,169318
407,639,70,0,5964,3.5082559309172408,47387,169999
408,756,80,0,5956,3.4904300331696336,47437,170638
409,663,73,0,5971,3.4837858968225257,47664,171394
410,749,100,0,5949,3.4575751059241995,47707,172057
411,623,74,0,5986,3.4640000925893775,47885,172806
412,667,67,0,5995,3.4567459882718574,47968,173429
413,841,102,0,6000,3.4463744141163497,48075,174096
414,737,87,0,6040,3.4526715331805167,48413,174937
415,750,96,0,6057,3.4478636565456475,48577,175674
416,787,102,0,6073,3.4422754273794953,48720,176424
417,845,105,0,6109,3.4473029326621933,48979,177211
418,792,114,0,6148,3.4528462955474684,49265,178056
419,762,84,0,6199,3.466071748076579,49470,178848
420,766,104,0,6217,3.46138856411113,49678,179610
421,714,81,0,6265,3.4733002173238123,49855,180376
422,718,71,0,6277,3.4662322602021094,50035,181090
423,683,95,0,6292,3.4607938044530497,50224,181808
424,726,99,0,6326,3.4664723191828637,50322,182491
425,781,91,0,6353,3.467472996501416,50440,183217
426,778,95,0,6369,3.4614506679420427,50651,183998
427,882,109,0,6404,3.4658180716110323,50907,184776
428,831,119,0,6435,3.466050479914682,51198,185658
429,858,112,0,6474,3.471518427360327,51498,186489
430,690,91,0,6512,3.475903003517537,51748,187347
431,868,105,0,6529,3.4721889840829196,51825,188037
432,810,113,0,6555,3.469998147216855,52100,188905
433,758,105,0,6592,3.4746857127796957,52310,189715
434,790,91,0,6616,3.473458180424522,52485,190473
435,918,119,0,6626,3.4643396788715015,52626,191263
436,907,104,0,6673,3.472247516663978,52930,192181
437,726,101,0,6700,3.4699204507789196,53216,193088
438,865,106,0,6727,3.470853498715263,53313,193814
439,811,95,0,6772,3.4785467359088553,53601,194679
440,781,98,0,6801,3.47895032994015,53750,195490
441,936,104,0,6822,3.4758064105242243,53929,196271
442,805,111,0,6848,3.4724933699108043,54239,197207
443,750,109,0,6868,3.468476657980325,54400,198012
444,908,115,0,6883,3.4629355711856395,54496,198762
445,757,88,0,6903,3.4572043872389444,54734,199670
