Generation,Generation Offspring,Homosexual Offspring,Random Event Offspring (Homosexual Parent) [IVF/Surrogacy/Bi-Sexual],Alive Homosexuals,Homosexuals %,Alive Population,Total Population (Alive + Dead)
457,950,15,0,1143,0.518122971478305,59223,220604
458,952,21,0,1142,0.5154499580237776,59469,221554
459,925,18,0,1152,0.517738847491753,59689,222506
460,1029,24,0,1153,0.516042984187512,59897,223431
461,962,14,0,1168,0.520359975051234,60232,224460
462,790,19,0,1167,0.517695699621155,60497,225422
463,831,18,0,1170,0.5172139409049918,60593,226212
464,979,18,0,1171,0.5157613315539348,60733,227043
465,872,16,0,1171,0.5135469384533071,60984,228022
466,971,18,0,1177,0.5142118185710416,61142,228894
467,1053,18,0,1179,0.5129097513758075,61409,229865
468,1034,14,0,1183,0.5123030686217618,61757,230918
469,890,26,0,1184,0.5104504380216596,62128,231952
470,817,15,0,1195,0.5132235593234897,62288,232842
471,1087,17,0,1201,0.5139968929080413,62401,233659
472,1019,18,0,1200,0.5111908190128905,62769,234746
473,846,19,0,1205,0.5111021568086866,63017,235765
474,866,23,0,1213,0.512655793686684,63142,236611
475,845,17,0,1218,0.5128917747824,63214,237477
476,870,20,0,1218,0.5110732538330494,63301,238322
477,1005,20,0,1226,0.5125589484598148,63458,239192
478,931,8,0,1231,0.5124959928725171,63701,240197
479,877,12,0,1228,0.5092730831757407,63883,241128
480,1038,21,0,1226,0.50660110328299,63999,242005
481,1013,24,0,1236,0.5085519846282345,64238,243043
482,878,14,0,1238,0.5072606287081654,64478,244056
483,972,15,0,1237,0.5050340091616516,64603,244934
484,1098,18,0,1236,0.5026310866753962,64775,245906
485,1014,18,0,1232,0.49877734773525934,65063,247004
486,1037,25,0,1239,0.4995605157690168,65283,248018
487,962,15,0,1250,0.5018971713075425,65603,249055
488,1005,10,0,1248,0.49916605670814385,65793,250017
489,1087,13,0,1239,0.49358223581996796,65981,251022
490,913,11,0,1236,0.4902641317842679,66262,252109
491,997,19,0,1230,0.48612373627589694,66362,253022
492,1061,23,0,1235,0.4861841043386519,66472,254019
493,1070,15,0,1235,0.4841618315822487,66617,255080
494,919,21,0,1233,0.481358578957642,66915,256150
495,1016,23,0,1243,0.4835277688091524,66996,257069
496,1051,14,0,1258,0.4874363097429142,67228,258085
497,963,10,0,1266,0.4885465547048654,67453,259136
498,1054,11,0,1262,0.4851998662047913,67621,260099
499,1031,17,0,1253,0.47979536899825004,67862,261153
500,914,16,0,1253,0.47790864431086566,68111,262184
501,988,25,0,1254,0.47662848064219415,68247,263098
502,1097,18,0,1269,0.4805252834303977,68466,264086
503,1009,16,0,1276,0.4811771493647783,68812,265183
504,1040,21,0,1275,0.47897758009256475,69009,266192
505,1099,13,0,1282,0.47973296611184285,69280,267232
506,1042,18,0,1275,0.4751594113240736,69517,268331
507,1101,23,0,1285,0.4770337041945555,69710,269373
508,912,20,0,1299,0.48026797400119786,69963,270474
509,1084,23,0,1296,0.4775485839357963,70032,271386
510,1087,14,0,1300,0.4771167467978126,70260,272470
511,986,18,0,1286,0.4701031229323322,70464,273557
512,1123,14,0,1296,0.47205720051139527,70633,274543
513,1199,25,0,1291,0.46832035869494243,70899,275666
514,1090,23,0,1307,0.47207122604879637,71228,276865
515,1207,14,0,1315,0.4730981633717688,71525,277955
516,1140,24,0,1313,0.4703362205457763,71892,279162
517,1246,12,0,1321,0.47127740793858053,72180,280302
518,972,16,0,1322,0.46954693338258485,72596,281548
519,1156,17,0,1312,0.46439190145830384,72724,282520
520,1169,28,0,1312,0.46249947122773866,72993,283676
521,1131,25,0,1322,0.46411206094542645,73291,284845
522,1067,36,0,1322,0.46227655467591683,73545,285976
523,1039,22,0,1345,0.46857091097849446,73747,287043
524,1077,16,0,1351,0.4689636978360328,73892,288082
525,1079,25,0,1351,0.46721699826047264,74075,289159
526,1157,25,0,1364,0.4699591369841303,74247,290238
527,1303,26,0,1372,0.47083855248031026,74551,291395
528,1096,20,0,1375,0.46976747364177407,74974,292698
529,1089,16,0,1379,0.4693765019026937,75206,293794
530,1144,11,0,1380,0.46798221667576634,75363,294883
531,1055,22,0,1369,0.4624578163478331,75599,296027
532,1058,23,0,1371,0.4614887472145737,75721,297082
533,1301,23,0,1377,0.4618635540350171,75809,298140
534,996,21,0,1376,0.45952291102420845,76186,299441
535,1033,27,0,1385,0.4609951503975875,76294,300437
536,1215,16,0,1394,0.46240090224566294,76410,301470
537,1172,18,0,1392,0.4598840378611428,76733,302685
538,1192,24,0,1393,0.4584393316593003,76982,303857
539,1284,27,0,1398,0.4582870292969326,77234,305049
540,1036,28,0,1410,0.46028341706574216,77582,306333
